,city,date,district,building state,main use,total floor number
36318,台中市,2019-03-13,西屯區,其他,,0
44832,高雄市,2019-03-13,苓雅區,公寓(5樓含以下無電梯),,5
43550,高雄市,2019-03-13,六龜區,其他,,0
36332,台中市,2019-03-13,后里區,透天厝,住商用,2
23375,桃園市,2019-03-13,桃園區,店面(店鋪),商業用,4
36412,台中市,2019-03-13,太平區,透天厝,住家用,2
23679,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
44801,高雄市,2019-03-13,大樹區,其他,,0
43405,高雄市,2019-03-13,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,15
43565,高雄市,2019-03-13,六龜區,其他,,0
36416,台中市,2019-03-13,太平區,公寓(5樓含以下無電梯),見其他登記事項,5
43546,高雄市,2019-03-13,六龜區,其他,,0
25761,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
23409,桃園市,2019-03-13,龍潭區,透天厝,住家用,2
44774,高雄市,2019-03-13,大寮區,透天厝,住家用,4
43551,高雄市,2019-03-13,六龜區,其他,,0
43222,高雄市,2019-03-13,楠梓區,透天厝,,2
12965,新北市,2019-03-13,林口區,住宅大樓(11層含以上有電梯),見其他登記事項,19
43558,高雄市,2019-03-13,六龜區,其他,,0
43561,高雄市,2019-03-13,六龜區,其他,,0
36308,台中市,2019-03-13,西屯區,住宅大樓(11層含以上有電梯),住家用,13
23706,桃園市,2019-03-13,楊梅區,其他,,0
23677,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43559,高雄市,2019-03-13,六龜區,其他,,0
23678,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
36301,台中市,2019-03-13,南屯區,住宅大樓(11層含以上有電梯),住家用,14
43552,高雄市,2019-03-13,六龜區,其他,,0
43547,高雄市,2019-03-13,六龜區,其他,,0
24668,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
32321,台中市,2019-03-13,龍井區,透天厝,見其他登記事項,3
43560,高雄市,2019-03-13,六龜區,其他,,0
43554,高雄市,2019-03-13,六龜區,其他,,0
24762,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43567,高雄市,2019-03-13,六龜區,其他,,0
4588,台北市,2019-03-13,萬華區,華廈(10層含以下有電梯),商業用,10
23813,桃園市,2019-03-13,龜山區,其他,,0
46401,高雄市,2019-03-13,鼓山區,住宅大樓(11層含以上有電梯),住家用,15
36068,台中市,2019-03-13,太平區,透天厝,見其他登記事項,3
24755,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
24768,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
24756,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
36058,台中市,2019-03-13,太平區,其他,,0
24767,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
17132,新北市,2019-03-13,板橋區,住宅大樓(11層含以上有電梯),住家用,26
32325,台中市,2019-03-13,龍井區,其他,,0
25780,桃園市,2019-03-13,桃園區,住宅大樓(11層含以上有電梯),住家用,14
46589,高雄市,2019-03-13,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,15
2307,台北市,2019-03-13,南港區,其他,見使用執照,7
2306,台北市,2019-03-13,信義區,辦公商業大樓,商業用,15
43287,高雄市,2019-03-13,三民區,套房(1房1廳1衛),,7
24754,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
17047,新北市,2019-03-13,汐止區,店面(店鋪),住家用,3
17845,新北市,2019-03-13,樹林區,住宅大樓(11層含以上有電梯),住家用,27
36817,台中市,2019-03-13,龍井區,透天厝,見其他登記事項,4
4744,台北市,2019-03-13,大安區,華廈(10層含以下有電梯),住家用,6
4745,台北市,2019-03-13,大安區,住宅大樓(11層含以上有電梯),住家用,25
25805,桃園市,2019-03-13,大園區,其他,,0
32323,台中市,2019-03-13,龍井區,透天厝,見其他登記事項,3
36107,台中市,2019-03-13,潭子區,住宅大樓(11層含以上有電梯),住家用,16
23666,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
37078,台中市,2019-03-13,南區,住宅大樓(11層含以上有電梯),見其他登記事項,18
24750,桃園市,2019-03-13,中壢區,透天厝,住家用,2
24753,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
32357,台中市,2019-03-13,大里區,透天厝,住商用,2
23664,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
46318,高雄市,2019-03-13,苓雅區,住宅大樓(11層含以上有電梯),住家用,15
46200,高雄市,2019-03-13,鳳山區,住宅大樓(11層含以上有電梯),住家用,14
32324,台中市,2019-03-13,龍井區,透天厝,見其他登記事項,3
46454,高雄市,2019-03-13,小港區,透天厝,住家用,3
23665,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
25770,桃園市,2019-03-13,觀音區,華廈(10層含以下有電梯),見其他登記事項,5
23548,桃園市,2019-03-13,大溪區,其他,,0
24758,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
24679,桃園市,2019-03-13,中壢區,透天厝,住家用,4
24764,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
13927,新北市,2019-03-13,板橋區,住宅大樓(11層含以上有電梯),見其他登記事項,15
17835,新北市,2019-03-13,中和區,住宅大樓(11層含以上有電梯),住家用,16
24760,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
23648,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
24761,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43646,高雄市,2019-03-13,前鎮區,住宅大樓(11層含以上有電梯),見其它登記事項,29
24763,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43255,高雄市,2019-03-13,苓雅區,其他,,0
43647,高雄市,2019-03-13,前鎮區,住宅大樓(11層含以上有電梯),見其它登記事項,29
43256,高雄市,2019-03-13,苓雅區,其他,,0
4783,台北市,2019-03-13,內湖區,廠辦,工業用,10
43260,高雄市,2019-03-13,前鎮區,其他,,0
18148,新北市,2019-03-13,新店區,住宅大樓(11層含以上有電梯),見其他登記事項,27
2266,台北市,2019-03-13,大安區,住宅大樓(11層含以上有電梯),住家用,14
36766,台中市,2019-03-13,東勢區,其他,,0
4627,台北市,2019-03-13,內湖區,公寓(5樓含以下無電梯),住家用,5
2225,台北市,2019-03-13,大安區,住宅大樓(11層含以上有電梯),見其他登記事項,12
46612,高雄市,2019-03-13,左營區,住宅大樓(11層含以上有電梯),住家用,15
46442,高雄市,2019-03-13,三民區,住宅大樓(11層含以上有電梯),見其它登記事項,15
44775,高雄市,2019-03-13,林園區,透天厝,見其他登記事項,2
24766,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
37037,台中市,2019-03-13,北區,透天厝,住商用,4
25792,桃園市,2019-03-13,桃園區,住宅大樓(11層含以上有電梯),住家用,15
48626,高雄市,2019-03-13,前鎮區,住宅大樓(11層含以上有電梯),住家用,12
24757,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
24765,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
23663,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
35913,台中市,2019-03-13,北屯區,公寓(5樓含以下無電梯),住家用,5
25804,桃園市,2019-03-13,大園區,其他,,0
4154,台北市,2019-03-13,中山區,公寓(5樓含以下無電梯),住家用,5
13907,新北市,2019-03-13,中和區,公寓(5樓含以下無電梯),住家用,4
16658,新北市,2019-03-13,五股區,住宅大樓(11層含以上有電梯),見其他登記事項,11
23662,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
24759,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
44783,高雄市,2019-03-13,大寮區,其他,,0
16799,新北市,2019-03-13,蘆洲區,店面(店鋪),見其他登記事項,12
23819,桃園市,2019-03-13,桃園區,套房(1房1廳1衛),住家用,14
43577,高雄市,2019-03-13,六龜區,其他,,0
43579,高雄市,2019-03-13,六龜區,其他,,0
36195,台中市,2019-03-13,西屯區,公寓(5樓含以下無電梯),住家用,5
2728,台北市,2019-03-13,內湖區,其他,停車空間,15
23670,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43580,高雄市,2019-03-13,六龜區,其他,,0
43581,高雄市,2019-03-13,六龜區,其他,,0
24671,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
23599,桃園市,2019-03-13,八德區,其他,,0
36939,台中市,2019-03-13,東勢區,其他,,0
43582,高雄市,2019-03-13,六龜區,其他,,0
25765,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
36940,台中市,2019-03-13,東勢區,其他,,0
46189,高雄市,2019-03-13,鳳山區,透天厝,住家用,4
23594,桃園市,2019-03-13,平鎮區,透天厝,住家用,2
35818,台中市,2019-03-13,北屯區,住宅大樓(11層含以上有電梯),見其他登記事項,13
43230,高雄市,2019-03-13,仁武區,其他,,0
2656,台北市,2019-03-13,南港區,住宅大樓(11層含以上有電梯),見其他登記事項,22
43576,高雄市,2019-03-13,六龜區,其他,,0
23672,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43679,高雄市,2019-03-13,三民區,其他,,0
2704,台北市,2019-03-13,文山區,其他,,0
43568,高雄市,2019-03-13,六龜區,其他,,0
43569,高雄市,2019-03-13,六龜區,其他,,0
43413,高雄市,2019-03-13,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,15
25763,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
11250,新北市,2019-03-13,新莊區,其他,停車空間,16
25764,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43571,高雄市,2019-03-13,六龜區,其他,,0
43572,高雄市,2019-03-13,六龜區,其他,,0
43573,高雄市,2019-03-13,六龜區,其他,,0
43229,高雄市,2019-03-13,仁武區,其他,,0
43574,高雄市,2019-03-13,六龜區,其他,,0
12959,新北市,2019-03-13,泰山區,其他,,0
23671,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43570,高雄市,2019-03-13,六龜區,其他,,0
25766,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
46389,高雄市,2019-03-13,前鎮區,其他,,0
43584,高雄市,2019-03-13,六龜區,其他,,0
43596,高雄市,2019-03-13,六龜區,其他,,0
43597,高雄市,2019-03-13,六龜區,其他,,0
32322,台中市,2019-03-13,龍井區,透天厝,見其他登記事項,3
25768,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43237,高雄市,2019-03-13,鹽埕區,住宅大樓(11層含以上有電梯),,12
11031,新北市,2019-03-13,三峽區,透天厝,見其他登記事項,4
45580,高雄市,2019-03-13,三民區,公寓(5樓含以下無電梯),,5
43595,高雄市,2019-03-13,六龜區,其他,,0
23667,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
35860,台中市,2019-03-13,西區,公寓(5樓含以下無電梯),住家用,5
43666,高雄市,2019-03-13,前鎮區,住宅大樓(11層含以上有電梯),見其它登記事項,29
16970,新北市,2019-03-13,板橋區,公寓(5樓含以下無電梯),住家用,4
43599,高雄市,2019-03-13,六龜區,其他,,0
24770,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43306,高雄市,2019-03-13,楠梓區,華廈(10層含以下有電梯),住家用,6
4653,台北市,2019-03-13,內湖區,住宅大樓(11層含以上有電梯),商業用,12
43598,高雄市,2019-03-13,六龜區,其他,,0
35802,台中市,2019-03-13,西屯區,住宅大樓(11層含以上有電梯),住家用,18
23668,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43593,高雄市,2019-03-13,六龜區,其他,,0
43426,高雄市,2019-03-13,阿蓮區,其他,,0
43585,高雄市,2019-03-13,六龜區,其他,,0
13891,新北市,2019-03-13,中和區,住宅大樓(11層含以上有電梯),住家用,15
25767,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
44791,高雄市,2019-03-13,林園區,透天厝,住商用,2
43586,高雄市,2019-03-13,六龜區,其他,,0
23669,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43594,高雄市,2019-03-13,六龜區,其他,,0
43587,高雄市,2019-03-13,六龜區,其他,,0
43588,高雄市,2019-03-13,六龜區,其他,,0
25607,桃園市,2019-03-13,大園區,透天厝,住家用,4
35940,台中市,2019-03-13,后里區,透天厝,見其他登記事項,3
43590,高雄市,2019-03-13,六龜區,其他,,0
43591,高雄市,2019-03-13,六龜區,其他,,0
36477,台中市,2019-03-13,大里區,其他,,0
43592,高雄市,2019-03-13,六龜區,其他,,0
24771,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
43589,高雄市,2019-03-13,六龜區,其他,,0
14090,新北市,2019-03-13,泰山區,公寓(5樓含以下無電梯),商業用,5
45356,高雄市,2019-03-13,鳥松區,透天厝,住家用,5
42764,高雄市,2019-03-13,鼓山區,住宅大樓(11層含以上有電梯),住家用,12
25343,桃園市,2019-03-13,楊梅區,其他,,0
25344,桃園市,2019-03-13,楊梅區,其他,,0
45000,高雄市,2019-03-13,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,15
34140,台中市,2019-03-13,烏日區,住宅大樓(11層含以上有電梯),見其他登記事項,25
45345,高雄市,2019-03-13,燕巢區,其他,,0
10683,新北市,2019-03-13,鶯歌區,其他,,0
34173,台中市,2019-03-13,太平區,華廈(10層含以下有電梯),見其他登記事項,9
17660,新北市,2019-03-13,板橋區,公寓(5樓含以下無電梯),住家用,4
47182,高雄市,2019-03-13,旗津區,華廈(10層含以下有電梯),住家用,10
22232,桃園市,2019-03-13,桃園區,其他,,0
34200,台中市,2019-03-13,龍井區,透天厝,住商用,2
13391,新北市,2019-03-13,土城區,住宅大樓(11層含以上有電梯),住工用,13
44215,高雄市,2019-03-13,左營區,華廈(10層含以下有電梯),住家用,10
32514,台中市,2019-03-13,北區,透天厝,商業用,4
37900,台中市,2019-03-13,南屯區,住宅大樓(11層含以上有電梯),見其他登記事項,14
44203,高雄市,2019-03-13,楠梓區,住宅大樓(11層含以上有電梯),見其它登記事項,15
13386,新北市,2019-03-13,板橋區,公寓(5樓含以下無電梯),住家用,3
48166,高雄市,2019-03-13,岡山區,住宅大樓(11層含以上有電梯),見其他登記事項,15
34317,台中市,2019-03-13,南區,住宅大樓(11層含以上有電梯),住家用,16
3660,台北市,2019-03-13,信義區,住宅大樓(11層含以上有電梯),住家用,23
34335,台中市,2019-03-13,西區,住宅大樓(11層含以上有電梯),住家用,24
24175,桃園市,2019-03-13,平鎮區,公寓(5樓含以下無電梯),住家用,4
13860,新北市,2019-03-13,淡水區,住宅大樓(11層含以上有電梯),住家用,15
27140,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
44159,高雄市,2019-03-13,仁武區,其他,,0
27143,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
27144,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
27145,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
27146,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
22274,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),住家用,12
27148,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),見其他登記事項,15
22163,桃園市,2019-03-13,大園區,其他,,0
24234,桃園市,2019-03-13,中壢區,住宅大樓(11層含以上有電梯),住家用,14
44371,高雄市,2019-03-13,大寮區,其他,,0
13486,新北市,2019-03-13,淡水區,住宅大樓(11層含以上有電梯),住家用,15
33868,台中市,2019-03-13,梧棲區,華廈(10層含以下有電梯),住家用,9
15365,新北市,2019-03-13,中和區,住宅大樓(11層含以上有電梯),住家用,14
